"texto","categoria"
"Asunto: Cambio de horario. Comunicado oficial: el horario de Ética Profesional cambia a partir de la próxima semana. Nuevo horario: lunes de 10:00 AM a 2:00 PM.","anuncio"
"Asunto: Entrega proyecto integrador. Recordatorio importante: la primera entrega del proyecto integrador de Diseño Mecánico es este miércoles 5 de abril. Subir avance en el portal estudiantil.","tarea"
"Asunto: Programa Erasmus+ 2027. Convocatoria abierta para movilidad académica en universidades europeas mediante el programa Erasmus+. Cupos limitados.","intercambio"
"Asunto: Pasantía investigación exterior. Convocatoria de pasantías de investigación en Estados Unidos para estudiantes de últimos semestres de ingeniería.","intercambio"
"Asunto: Recolección de firmas. Se está recolectando firmas para una propuesta estudiantil sobre movilidad. Apoye en la oficina del consejo estudiantil.","otro"
"Asunto: Evento cultural - Festival de música. La oficina de Bienestar invita al Festival de Música del Pascual Bravo. Bandas estudiantiles, entrada libre.","evento"
"Asunto: Cambio contraseña institucional. Por seguridad, debe cambiar su contraseña del correo institucional cada 90 días. Plazo: 4 de enero.","otro"
"Asunto: Nota disponible Máquinas Eléctricas. Tu nota del trabajo de Máquinas Eléctricas ya fue cargada. Consulta en Canvas. Si tienes inquietudes, contacta al profesor Oscar Mauricio Ramírez.","nota"
"Asunto: Renovación de carné. Se recuerda a los estudiantes que deben renovar su carné estudiantil en la oficina de Bienestar antes del 27 de enero.","anuncio"
"Asunto: Nuevo menú cafetería. Te invitamos a conocer el nuevo menú de la cafetería universitaria. Opciones saludables y económicas para estudiantes.","otro"
"Asunto: Curso de verano internacional. Cursos de verano en universidades de Francia con créditos homologables. Oportunidad de movilidad corta.","intercambio"
"Asunto: Parcial 2 Procesos de Manufactura. El segundo parcial de Procesos de Manufactura será el lunes 1 de noviembre. Temas: fluidos. Llevar calculadora y documento de identidad.","tarea"
"Asunto: Requisitos de grado actualizados. Los requisitos para optar al título de Ingeniería Mecánica han sido actualizados. Consulta los nuevos lineamientos en la oficina de Registro.","anuncio"
"Asunto: Cambio de horario. Comunicado oficial: el horario de Cálculo II cambia a partir de la próxima semana. Nuevo horario: sábado de 10:00 AM a 4:00 PM.","anuncio"
"Asunto: Reciclaje campus. Únete al programa de reciclaje del Pascual Bravo. Puntos ecológicos disponibles en todos los bloques.","otro"
"Asunto: Notas finales Sistemas de Potencia. Las notas finales de Sistemas de Potencia ya están disponibles en SICAU. Plazo para reclamos: 3 días hábiles después de la publicación.","nota"
"Asunto: Taller 4 - Gestión de Proyectos. Buenas tardes, en SICAU encuentran el taller número 4 correspondiente a la unidad de fluidos. Entrega individual antes del lunes 25 de julio.","tarea"
"Asunto: Invitación: Conferencia de mecatrónica. El Pascual Bravo invita a toda la comunidad estudiantil a la conferencia 'Tendencias tecnológicas 2026' el jueves 10 de diciembre a las 11:00 AM en el auditorio principal.","evento"
"Asunto: Sustentación proyecto Desarrollo Web. La sustentación del proyecto de Desarrollo Web será el 11 de septiembre. Cada grupo tendrá 15 minutos para exponer.","tarea"
"Asunto: Intercambio virtual internacional. Programa de intercambio virtual con universidades de Chile. No requiere viajar, certificación internacional.","intercambio"
"Asunto: Informe de laboratorio Ingeniería de Software. Profesor Sebastián Arango solicita el informe de la práctica 8 antes del 11 de diciembre. Formato APA, máximo 10 páginas.","tarea"
"Asunto: Entrega informe final Estructuras de Datos. Profesor Ricardo Mejía recuerda que el informe final debe entregarse impreso y digital antes del 24 de diciembre.","tarea"
"Asunto: Actualización reglamento estudiantil. La Vicerrectoría Académica comunica modificaciones al reglamento estudiantil. Vigencia desde 18 de agosto.","anuncio"
"Asunto: Doble titulación con universidad de España. Nueva oportunidad: programa de doble titulación con la Universidad de Ciudad de México en España. Reuniones informativas próximamente.","intercambio"
"Asunto: Día de la Innovación. Muestra de proyectos estudiantiles innovadores. 8 de marzo, plazoleta principal del campus.","evento"
"Asunto: Notas sustentación proyecto. Las notas de la sustentación del proyecto integrador fueron publicadas por el profesor Oscar Mauricio Ramírez.","nota"
"Asunto: Actividad pendiente en Canvas. Se le recuerda que tiene actividades pendientes por entregar en Desarrollo Web. Por favor revisar el cronograma actualizado.","tarea"
"Asunto: Inicio de matrículas 2027-1. La oficina de Registro y Control Académico informa que las matrículas para el periodo 2027-1 inician el 14 de enero.","anuncio"
"Asunto: Activación cuenta egresados. Estimado próximo egresado, active su cuenta de egresado para acceder a beneficios exclusivos.","otro"
"Asunto: Artículo aceptado revista. El artículo que envió como autor estudiantil fue aceptado para publicación en la revista institucional.","logro"
"Asunto: Trabajo final Bases de Datos. Estudiantes del grupo G4B, se ha asignado el trabajo final de Bases de Datos. Es en grupos de máximo 3 personas. Plazo de entrega: 13 de junio. Pesos: 30% de la nota definitiva.","tarea"
"Asunto: Entrega informe final Cálculo I. Profesor Claudia Patricia Henao recuerda que el informe final debe entregarse impreso y digital antes del 5 de septiembre.","tarea"
"Asunto: Encuesta evaluación docente. Recordatorio: evalúe a sus docentes en SICAU antes del cierre del semestre. Es requisito para ver sus notas.","otro"
"Asunto: Trabajo final Programación I. Estudiantes del grupo G4C, se ha asignado el trabajo final de Programación I. Es en grupos de máximo 3 personas. Plazo de entrega: 4 de octubre. Pesos: 30% de la nota definitiva.","tarea"
"Asunto: Curso de verano internacional. Cursos de verano en universidades de Chile con créditos homologables. Oportunidad de movilidad corta.","intercambio"
"Asunto: Actualización datos personales. Le solicitamos actualizar sus datos personales en SICAU. Es requisito para continuar el proceso académico del próximo semestre.","otro"
"Asunto: Selección lista de honor. Hemos publicado la lista de honor del semestre y usted aparece en ella. Felicitaciones por su excelencia académica.","logro"
"Asunto: Corrección de nota Circuitos Eléctricos I. Tu nota del parcial 2 de Circuitos Eléctricos I fue corregida tras la reclamación. Nueva calificación disponible en SICAU.","nota"
"Asunto: Aviso seguridad campus. La oficina de Seguridad informa nuevas medidas de control de acceso al campus. Es obligatorio portar el carné estudiantil.","anuncio"
"Asunto: Informe de laboratorio Diseño Industrial I. Profesor Carlos Restrepo solicita el informe de la práctica 5 antes del 27 de septiembre. Formato APA, máximo 10 páginas.","tarea"
"Asunto: Beca de excelencia otorgada. Felicitaciones, ha sido seleccionado como beneficiario de la beca de excelencia académica del Pascual Bravo para el periodo 2026-2.","logro"
"Asunto: Informe de laboratorio Cálculo II. Profesor Catalina Ospina solicita el informe de la práctica 1 antes del 19 de noviembre. Formato APA, máximo 10 páginas.","tarea"
"Asunto: Recordatorio entrega Cálculo I. Recuerda que la entrega del taller 8 de Cálculo I vence este jueves. Sube tu trabajo en SICAU antes de las 11:59 PM. Atentamente, Sebastián Arango.","tarea"
"Asunto: Taller 1 - Física II. Buenas tardes, en Canvas encuentran el taller número 1 correspondiente a la unidad de POO. Entrega individual antes del viernes 21 de junio.","tarea"
"Asunto: Evento de bienvenida primer semestre. La Institución da la bienvenida a los nuevos estudiantes el próximo lunes con actividades de integración.","evento"
"Asunto: Suspensión de clases. La Institución Universitaria Pascual Bravo informa que el día viernes 24 de enero no habrá actividades académicas debido a mantenimiento general. Las clases se reprogramarán.","anuncio"
"Asunto: Beca DAAD disponible. Se encuentra abierta la convocatoria para la beca DAAD dirigida a estudiantes destacados que deseen estudiar en Alemania. Plazo: 25 de agosto.","intercambio"
"Asunto: Lectura obligatoria Ética Profesional. Para la próxima clase de Ética Profesional con el profesor Hernán Darío Pérez, deben haber leído el capítulo 4 sobre matrices. Habrá control de lectura.","tarea"
"Asunto: Programa salud estudiantil. Inscríbete en el programa de salud estudiantil. Chequeos médicos gratuitos en bienestar.","otro"
"Asunto: Cambio de modalidad clases. Las clases de Programación II pasan a modalidad virtual a partir del 22 de noviembre hasta nuevo aviso.","anuncio"
"Asunto: Movilidad estudiantil internacional. La Institución informa que la convocatoria de movilidad estudiantil hacia Francia para el semestre 2027-1 ya está abierta.","intercambio"
"Asunto: Día de la Innovación. Muestra de proyectos estudiantiles innovadores. 23 de junio, plazoleta principal del campus.","evento"
"Asunto: Encuesta clima organizacional. La oficina de Talento Humano realiza encuesta sobre clima organizacional. Tu participación es voluntaria pero valiosa.","otro"
"Asunto: Cuestionario Bases de Datos. Cuestionario disponible en Canvas sobre los temas de modelado entidad-relación. Fecha límite: martes a las 11:59 PM.","tarea"
"Asunto: Premio mejor estudiante carrera. Ha sido nombrado mejor estudiante de Ingeniería Eléctrica del semestre. La ceremonia de entrega será el 13 de febrero.","logro"
"Asunto: Resultado parcial Ética Profesional. Estudiante, el resultado de tu parcial 3 de Ética Profesional ya está cargado. Profesor Mónica Bedoya.","nota"
"Asunto: Encuesta evaluación docente. Recordatorio: evalúe a sus docentes en SICAU antes del cierre del semestre. Es requisito para ver sus notas.","otro"
"Asunto: Feria del libro académico. Se realizará la Feria del Libro Académico con descuentos especiales en libros técnicos y de ingeniería.","evento"
"Asunto: Modificación calendario académico. El calendario académico fue modificado. Nueva fecha de finalización del semestre: 13 de junio.","anuncio"
"Asunto: Cambio plan estudios. Recordatorio: si cambiaste de plan de estudios, valida tus materias en la oficina de Registro y Control.","otro"
"Asunto: Práctica de laboratorio Ética Profesional. Estudiantes, para la próxima sesión de Ética Profesional deben traer el preinforme de la práctica 8 sobre termodinámica. Sin preinforme no se permite el ingreso al laboratorio.","tarea"
"Asunto: Programa salud estudiantil. Inscríbete en el programa de salud estudiantil. Chequeos médicos gratuitos en bienestar.","otro"
